offer_id,offer_type,fa_title,en_title,upc_code,offer_calculation,accumulator_id,flag_offer_id,max_amount,amount_unit,only_full_rate
1803,voice,200دقیقه مکالمه ایرانسلی,200min on-net call,1803,d2u,1803,,12000.0,SEC,
1802,sms,2000 پیامک ایرانسلی,2000 on-net SMS,1802,d2u,2802,,2000.0,TRSM,
1803,sms,2000 پیامک ایرانسلی,2000 on-net SMS,1803,d2u,2803,,2000.0,TRSM,
1055,data,بسته 10مگابایتی رایگان اربعین,10MB Free Data for Arbaeen,1055,d2u,1055,,10200.0,KiB,
1056,data,بسته 10مگابایتی رایگان اربعین,10MB Free Data for Arbaeen,1056,d2u,1056,,10200.0,KiB,
1800,data,1گیگ اینترنت,1GB data,1800,d2u,3800,,1048576.0,KiB,
1801,data,1گیگ اینترنت,1GB data,1801,d2u,3801,,1048576.0,KiB,
1800,voice,100دقیقه مکالمه ایرنسلی,100MIN voice,1800,d2u,1800,,6000.0,SEC,
1801,voice,100دقیقه مکالمه ایرنسلی,100MIN voice,1801,d2u,1801,,6000.0,SEC,
22010,data,5گیگ اینترنت رایگان 30 روزه,5GB free data for 30 days,22010,d2u,3081,,5242880.0,KiB,
14255,data,5گیگ اینترنت رایگان 30 روزه,5GB free data for 30 days,14255,d2u,3082,,5242880.0,KiB,
41120,data,50گیگ هدیه تاپایان امروز,50GB gift until the end of today,41120,d2u,3104,,52428800.0,KiB,
41121,data,50گیگ هدیه تاپایان امروز,50GB gift until the end of today,41121,d2u,3103,,52428800.0,KiB,
1054,voice,یک ساعت مکالمه ایرانسلی رایگان,One-hour free on-net call,1054,d2u,1053,,3600.0,SEC,
7112,data,50 گیگ هدیه 14 روزه,"50 GB gift 14 days ",7112,d2u,3023,,52428800.0,KiB,
7114,data,50 گیگ هدیه 14 روزه,"50 GB gift 14 days ",7114,d2u,3024,,52428800.0,KiB,
1050,data,بسته 10 مگابایتی رایگان حج,10MB Free Data For Haj,1050,d2u,1050,,10240.0,KiB,
1051,data,بسته 10 مگابایتی رایگان حج,10MB Free Data For Haj,1051,d2u,1051,,10240.0,KiB,
3000,data,1گیگ اینترنت رایگان,1GB Free Data,3000,d2u,3000,,1048576.0,KiB,
22007,data,3گیگ اینترنت رایگان,3GB Free Data,22007,d2u,3101,,3145728.0,KiB,
22004,data,2گیگ اینترنت رایگان,2GB Free Data,22004,d2u,3100,,2097152.0,KiB,
539,data,1 گیگ اینترنت هفتگی رایگان,1GB weekly Free data,539,d2u,539,,1048576.0,KiB,
8125,data,500 مگ اینترنت تکان شگفت انگیز,Shake Bonus 500MB Data,8125,d2u,3001,,512000.0,KiB,
8129,data,2 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 2GB Data,8129,d2u,3003,,2097152.0,KiB,
8133,data,10 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 10GB Data,8133,d2u,3005,,10485670.0,KiB,
8135,data,50 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 50GB Data,8135,d2u,3006,,52428350.0,KiB,
8137,data,100 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 100GB Data,8137,d2u,3007,,104856700.0,KiB,
14246,data,500 مگ اینترنت تکان شگفت انگیز,Shake Bonus 500MB Data,14246,d2u,3011,,512000.0,KiB,
14248,data,2 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 2GB Data,14248,d2u,3013,,2097152.0,KiB,
14250,data,10 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 10GB Data,14250,d2u,3015,,10485670.0,KiB,
14251,data,50 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 50GB Data,14251,d2u,3016,,52428350.0,KiB,
14252,data,100 گیگ اینترنت تکان شگفت انگیز,Shake Bonus 100GB Data,14252,d2u,3017,,104856700.0,KiB,
14241,data,روزانه 1گیگ رایگان,Daily 1GB free data,14241,d2u,14241,,1048576.0,KiB,
1044,data,روزانه 1گیگ رایگان,Daily 1GB free data,1044,d2u,1044,,1048576.0,KiB,
1041,data,روزانه 3گیگ رایگان,Daily 3GB Free Data,1041,d2u,3008,,3145728.0,KiB,
14238,data,روزانه 3گیگ رایگان,Daily 3GB Free Data,14238,d2u,3009,,3145728.0,KiB,
134,voice,مکالمه نامحدود ایرانسلی رایگان,Free unlimited on-net voice call,134,d2u,134,,604800.0,SEC,
164,voice,مکالمه نامحدود ایرانسلی رایگان,Free unlimited on-net voice call,164,d2u,144,,604800.0,SEC,
8120,data,40گیگ رایگان برای 1روز,40GB free for 1day,8120,d2u,8121,,41943040.0,KiB,
14240,data,40گیگ رایگان برای 1روز,40GB free for 1day,14240,d2u,4240,,41943040.0,KiB,
8082,data,50 مگ اینترنت,50MB data,8082,d2u,8081,,51200.0,KiB,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3201,,1800.0,SEC,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3202,,100.0,KiB,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3203,,1048576.0,KiB,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3204,,1800.0,SEC,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3205,,100.0,KiB,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3206,,1048576.0,KiB,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3207,,1800.0,SEC,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3208,,100.0,KiB,
3200,voice,بسته ترکیبی دانشجویی,Student Combo Package,3200,d2u,3209,,1048576.0,KiB,
14236,data,50 مگ اینترنت,50MB data,14236,d2u,4236,,51200.0,KiB,
8101,voice,هدیه اصلاح مشخصات (مکالمه),Profile Update Bonus (Voice),8101,d2u,8104,,60000.0,SEC,
8101,data,هدیه اصلاح مشخصات (اینترنت),Profile Update Bonus (Data),8101,d2u,8103,,52428800.0,KiB,
8105,voice,هدیه اصلاح مشخصات (مکالمه),Profile Update Bonus (Voice),8105,d2u,8107,,60000.0,SEC,
8105,data,هدیه اصلاح مشخصات (اینترنت),Profile Update Bonus (Data),8105,d2u,8106,,52428800.0,KiB,
482,data,هفتگی 1 گیگابایت,Weekly 1GB Internet,482,u2d,482,,1048576.0,KiB,
710,voice,سیم‌کارت توریستی - فعال‌سازی سیم‌کارت,Tourist SIM - SIM Activation,710,u2d,401,hidden,1572864.0,KiB,
710,voice,سیم‌کارت توریستی - فعال‌سازی سیم‌کارت,Tourist SIM - SIM Activation,710,u2d,402,hidden,3145728.0,KiB,
710,voice,سیم‌کارت توریستی - فعال‌سازی سیم‌کارت,Tourist SIM - SIM Activation,710,u2d,403,hidden,5242880.0,KiB,
9060,data,2 گیگ اینترنت رایگان تا پایان این ماه,2GB free Data till end of the month,9060,d2u,9060,,2097152.0,KiB,
7002,voice,1000ت مکالمه ایرانسلی1روزه,1000T on-net call daily,7002,d2u,7002,,896.0,SEC,
7003,voice,2000ت مکالمه ایرانسلی1روزه,2000T on-net call daily,7003,d2u,7003,,1793.0,SEC,
7004,voice,3000ت مکالمه ایرانسلی1روزه,3000T on-net call daily,7004,d2u,7004,,2690.0,SEC,
7005,voice,5000ت مکالمه ایرانسلی1روزه,5000T on-net call daily,7005,d2u,7005,,4484.0,SEC,
7006,voice,10000ت مکالمه ایرانسلی1روزه,10000T on-net call daily,7006,d2u,7006,,8968.0,SEC,
7007,voice,15000ت مکالمه ایرانسلی1روزه,15000T on-net call daily,7007,d2u,7007,,13452.0,SEC,
7008,voice,20000ت مکالمه ایرانسلی1روزه,20000T on-net call daily,7008,d2u,7008,,17937.0,SEC,
7009,voice,50000ت مکالمه ایرانسلی1روزه,50000T on-net call daily,7009,d2u,7009,,44843.0,SEC,
7010,voice,2000ت مکالمه ایرانسلی هفتگی,2000T on-net call weekly,7010,d2u,7010,,1793.0,SEC,
7011,voice,5000ت مکالمه ایرانسلی هفتگی,5000T on-net call weekly,7011,d2u,7011,,4484.0,SEC,
7012,voice,7500ت مکالمه ایرانسلی هفتگی,7500T on-net call weekly,7012,d2u,7012,,6726.0,SEC,
7013,voice,10000ت مکالمه ایرانسلی هفتگی,10000T on-net call weekly,7013,d2u,7013,,8968.0,SEC,
7014,voice,20000ت مکالمه ایرانسلی هفتگی,20000T on-net call weekly,7014,d2u,7014,,17937.0,SEC,
7015,voice,30000ت مکالمه ایرانسلی هفتگی,30000T on-net call weekly,7015,d2u,7015,,26905.0,SEC,
7016,voice,40000ت مکالمه ایرانسلی هفتگی,40000T on-net call weekly,7016,d2u,7016,,35874.0,SEC,
7017,voice,50000ت مکالمه ایرانسلی هفتگی,50000T on-net call weekly,7017,d2u,7017,,44843.0,SEC,
7018,voice,60000ت مکالمه ایرانسلی هفتگی,60000T on-net call weekly,7018,d2u,7018,,53811.0,SEC,
7019,voice,70000ت مکالمه ایرانسلی هفتگی,70000T on-net call weekly,7019,d2u,7019,,62780.0,SEC,
7020,voice,80000ت مکالمه ایرانسلی هفتگی,80000T on-net call weekly,7020,d2u,7020,,71748.0,SEC,
7021,voice,100000ت مکالمه ایرانسلی هفتگی,100000T on-net call weekly,7021,d2u,7021,,89686.0,SEC,
7022,voice,120000ت مکالمه ایرانسلی هفتگی,120000T on-net call weekly,7022,d2u,7022,,107623.0,SEC,
7023,voice,200000ت مکالمه ایرانسلی هفتگی,200000T on-net call weekly,7023,d2u,7023,,179372.0,SEC,
7024,voice,6000ت مکالمه ایرانسلی ماهانه,6000T on-net call Monthly,7024,d2u,7024,,5381.0,SEC,
7025,voice,15000ت مکالمه ایرانسلی ماهانه,15000T on-net call Monthly,7025,d2u,7025,,13452.0,SEC,
7026,voice,22000ت مکالمه ایرانسلی ماهانه,22000T on-net call Monthly,7026,d2u,7026,,19730.0,SEC,
7027,voice,30000ت مکالمه ایرانسلی ماهانه,30000T on-net call Monthly,7027,d2u,7027,,26905.0,SEC,
7028,voice,60000ت مکالمه ایرانسلی ماهانه,"60000T on-net call Monthly,6000T",7028,d2u,7028,,53811.0,SEC,
7029,voice,90000ت مکالمه ایرانسلی ماهانه,90000T on-net call Monthly,7029,d2u,7029,,80717.0,SEC,
7030,voice,120000ت مکالمه ایرانسلی ماهانه,120000T on-net call Monthly,7030,d2u,7030,,107623.0,SEC,
7031,voice,150000ت مکالمه ایرانسلی ماهانه,150000T on-net call Monthly,7031,d2u,7031,,134529.0,SEC,
7032,voice,180000ت مکالمه ایرانسلی ماهانه,180000T on-net call Monthly,7032,d2u,7032,,161434.0,SEC,
7033,voice,210000ت مکالمه ایرانسلی ماهانه,210000T on-net call Monthly,7033,d2u,7033,,188340.0,SEC,
7034,voice,240000ت مکالمه ایرانسلی ماهانه,240000T on-net call Monthly,7034,d2u,7034,,215246.0,SEC,
7035,voice,300000ت مکالمه ایرانسلی ماهانه,300000T on-net call Monthly,7035,d2u,7035,,269058.0,SEC,
7036,voice,360000ت مکالمه ایرانسلی ماهانه,360000T on-net call Monthly,7036,d2u,7036,,322869.0,SEC,
7037,voice,600000ت مکالمه ایرانسلی ماهانه,60000T on-net call Monthly,7037,d2u,7037,,538116.0,SEC,
7111,voice,30دقیقه مکالمه رایگان،150ت,"Pay150T,Get30Min Free Call",7111,u2d,//7111,,,SEC,
14198,voice,30دقیقه مکالمه رایگان،150ت,"Pay150T,Get30Min Free Call",14198,u2d,14198,,,SEC,
3180,voice,6000ت مکالمه ایرانسلی ماهانه,6000T Free on-net call Monthly,3180,u2d,670,,7214.0,SEC,
3181,voice,15000ت مکالمه ایرانسلی ماهانه,15000T Free on-net call Monthly,3181,u2d,671,,18036.0,SEC,
3182,voice,22000ت مکالمه ایرانسلی ماهانه,22000T Free on-net call Monthly,3182,u2d,672,,26452.0,SEC,
3183,voice,30000ت مکالمه ایرانسلی ماهانه,30000T Free on-net call Monthly,3183,u2d,673,,36072.0,SEC,
13184,voice,60000ت مکالمه ایرانسلی ماهانه,60000T Free on-net call Monthly,13184,u2d,674,,72144.0,SEC,
3185,voice,90000ت مکالمه ایرانسلی ماهانه,90000T Free on-net call Monthly,3185,u2d,675,,108216.0,SEC,
3186,voice,120000ت مکالمه ایرانسلی ماهانه,120000T Free on-net call Monthly,3186,u2d,676,,144288.0,SEC,
3187,voice,150000ت مکالمه ایرانسلی ماهانه,150000T Free on-net call Monthly,3187,u2d,677,,180360.0,SEC,
3188,voice,180000ت مکالمه ایرانسلی ماهانه,180000T Free on-net call Monthly,3188,u2d,678,,216432.0,SEC,
3189,voice,210000ت مکالمه ایرانسلی ماهانه,210000T Free on-net call Monthly,3189,u2d,679,,252505.0,SEC,
3190,voice,240000ت مکالمه ایرانسلی ماهانه,240000T Free on-net call Monthly,3190,u2d,680,,288577.0,SEC,
3191,voice,300000ت مکالمه ایرانسلی ماهانه,300000T Free on-net call Monthly,3191,u2d,681,,360721.0,SEC,
3192,voice,360000ت مکالمه ایرانسلی ماهانه,360000T Free on-net call Monthly,3192,u2d,682,,432865.0,SEC,
3193,voice,600000ت مکالمه ایرانسلی ماهانه,60000T Free on-net call Monthly,3193,u2d,683,,721442.0,SEC,
3194,voice,2000ت مکالمه ایرانسلی هفتگی,2000T Free on-net call weekly,3194,u2d,684,,2404.0,SEC,
3195,voice,5000ت مکالمه ایرانسلی هفتگی,5000T Free on-net call weekly,3195,u2d,685,,6012.0,SEC,
3196,voice,7500ت مکالمه ایرانسلی هفتگی,7500T Free on-net call weekly,3196,u2d,686,,9018.0,SEC,
3197,voice,10000ت مکالمه ایرانسلی هفتگی,10000T Free on-net call weekly,3197,u2d,687,,12024.0,SEC,
3198,voice,20000ت مکالمه ایرانسلی هفتگی,20000T Free on-net call weekly,3198,u2d,688,,24048.0,SEC,
3199,voice,30000ت مکالمه ایرانسلی هفتگی,30000T Free on-net call weekly,3199,u2d,689,,36072.0,SEC,
3203,voice,40000ت مکالمه ایرانسلی هفتگی,40000T Free on-net call weekly,3203,u2d,690,,48096.0,SEC,
3204,voice,50000ت مکالمه ایرانسلی هفتگی,50000T Free on-net call weekly,3204,u2d,691,,60120.0,SEC,
3205,voice,60000ت مکالمه ایرانسلی هفتگی,60000T Free on-net call weekly,3205,u2d,692,,72144.0,SEC,
3206,voice,70000ت مکالمه ایرانسلی هفتگی,70000T Free on-net call weekly,3206,u2d,693,,84168.0,SEC,
3207,voice,80000ت مکالمه ایرانسلی هفتگی,80000T Free on-net call weekly,3207,u2d,694,,96192.0,SEC,
3208,voice,100000ت مکالمه ایرانسلی هفتگی,100000T Free on-net call weekly,3208,u2d,695,,120240.0,SEC,
3209,voice,120000ت مکالمه ایرانسلی هفتگی,120000T Free on-net call weekly,3209,u2d,696,,144288.0,SEC,
3210,voice,200000ت مکالمه ایرانسلی هفتگی,200000T Free on-net call weekly,3210,u2d,697,,240480.0,SEC,
13211,voice,1000ت مکالمه ایرانسلی1روزه,1000T Free on-net call daily,13211,u2d,698,,1202.0,SEC,
13212,voice,2000ت مکالمه ایرانسلی1روزه,2000T Free on-net call daily,13212,u2d,699,,2404.0,SEC,
13213,voice,3000ت مکالمه ایرانسلی1روزه,3000T Free on-net call daily,13213,u2d,700,,3607.0,SEC,
13214,voice,5000ت مکالمه ایرانسلی1روزه,5000T Free on-net call daily,13214,u2d,701,,6012.0,SEC,
13215,voice,10000ت مکالمه ایرانسلی1روزه,10000T Free on-net call daily,13215,u2d,702,,12024.0,SEC,
13216,voice,15000ت مکالمه ایرانسلی1روزه,15000T Free on-net call daily,13216,u2d,703,,18036.0,SEC,
13217,voice,20000ت مکالمه ایرانسلی1روزه,20000T Free on-net call daily,13217,u2d,704,,24048.0,SEC,
13218,voice,50000ت مکالمه ایرانسلی1روزه,50000T Free on-net call daily,13218,u2d,705,,60120.0,SEC,
13220,voice,1ساعت مکالمه نامحدود ایرانسلی,1Hour Free unlimited on-net call,13220,u2d,706,,3600.0,SEC,
8002,data,20مگ اینترنت روزانه,"20MBData Daily ",8002,d2u,7038,,20480.0,KiB,
7039,data,50مگ اینترنت روزانه,50MBData Daily,7039,d2u,7039,,51200.0,KiB,
7040,data,100مگ اینترنت روزانه,100MBData Daily,7040,d2u,7040,,102400.0,KiB,
7041,data,200مگ اینترنت روزانه,200MBData Daily,7041,d2u,7041,,204800.0,KiB,
7042,data,100مگ اینترنت هفتگی,100MBData weekly,7042,d2u,7042,,102400.0,KiB,
7043,data,200مگ اینترنت هفتگی,200MBData weekly,7043,d2u,7043,,204800.0,KiB,
7044,data,500مگ اینترنت هفتگی,500MBData weekly,7044,d2u,7044,,512000.0,KiB,
7045,data,1گیگ اینترنت هفتگی,1GB Data weekly,7045,d2u,7045,,1048576.0,KiB,
7046,data,200مگ اینترنت ماهانه,200MBData Monthly,7046,d2u,7046,,204800.0,KiB,
7047,data,500مگ اینترنت ماهانه,500MBData Monthly,7047,d2u,7047,,512000.0,KiB,
7048,data,1گیگ اینترنت ماهانه,1GB Data Monthly,7048,d2u,7048,,1048576.0,KiB,
7049,data,هدیه 2 گیگ,2GB Gift Data,7049,d2u,7049,,2097152.0,KiB,
13221,data,20مگ اینترنت روزانه,20MB Free Data Daily,13221,u2d,3221,,20480.0,KiB,
13222,data,50مگ اینترنت روزانه,50MB Free Data Daily,13222,u2d,3222,,51200.0,KiB,
13223,data,100مگ اینترنت روزانه,100MB Free Data Daily,13223,u2d,3223,,102400.0,KiB,
13224,data,"200مگ اینترنت روزانه ",200MB Free Data Daily,13224,u2d,3224,,204800.0,KiB,
13225,data,100مگ اینترنت هفتگی,100MB Free Data weekly,13225,u2d,3225,,102400.0,KiB,
13226,data,200مگ اینترنت هفتگی,200MB Free Data weekly,13226,u2d,3226,,204800.0,KiB,
13227,data,500مگ اینترنت هفتگی,500MB Free Data weekly,13227,u2d,3227,,512000.0,KiB,
13228,data,1گیگ اینترنت هفتگی,1GB Free Data weekly,13228,u2d,3228,,1048576.0,KiB,
13229,data,200مگ اینترنت ماهانه,200MB Free Data Monthly,13229,u2d,3229,,204800.0,KiB,
